,Unnamed: 0, ,PLAYER,PLAY DESCRIPTION,REBOUND TYPE,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
7860,391,,Nikola Jokić,Jokic REBOUND (Off:3 Def:9),Def,PHI @ DEN,PHI,DEN,"Saturday, January 27",4,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/352/9f5ca981-f51a-6117-e655-ef92cec72f89_1280x720.mp4
7861,392,,Nikola Jokić,Jokic REBOUND (Off:4 Def:10),Def,PHI @ DEN,PHI,DEN,"Saturday, January 27",4,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/352/9f5ca981-f51a-6117-e655-ef92cec72f89_1280x720.mp4
7862,393,,Nikola Jokić,Jokic REBOUND (Off:5 Def:11),Def,PHI @ DEN,PHI,DEN,"Saturday, January 27",4,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/352/9f5ca981-f51a-6117-e655-ef92cec72f89_1280x720.mp4
7863,394,,Nikola Jokić,Jokic REBOUND (Off:0 Def:1),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",1,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/352/9f5ca981-f51a-6117-e655-ef92cec72f89_1280x720.mp4
7864,395,,Nikola Jokić,Jokic REBOUND (Off:0 Def:2),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",1,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/529/12de3b8a-fc6a-6a59-2004-df9becbd2ee4_1280x720.mp4
7865,396,,Nikola Jokić,Jokic REBOUND (Off:0 Def:3),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",1,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/529/12de3b8a-fc6a-6a59-2004-df9becbd2ee4_1280x720.mp4
7866,397,,Nikola Jokić,Jokic REBOUND (Off:0 Def:4),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",2,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/529/12de3b8a-fc6a-6a59-2004-df9becbd2ee4_1280x720.mp4
7867,398,,Nikola Jokić,Jokic REBOUND (Off:0 Def:5),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",2,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/529/12de3b8a-fc6a-6a59-2004-df9becbd2ee4_1280x720.mp4
7868,399,,Nikola Jokić,Jokic REBOUND (Off:0 Def:6),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",2,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/529/12de3b8a-fc6a-6a59-2004-df9becbd2ee4_1280x720.mp4
7869,400,,Nikola Jokić,Jokic REBOUND (Off:0 Def:7),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",3,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/529/12de3b8a-fc6a-6a59-2004-df9becbd2ee4_1280x720.mp4
7870,401,,Nikola Jokić,Jokic REBOUND (Off:0 Def:8),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",3,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/529/12de3b8a-fc6a-6a59-2004-df9becbd2ee4_1280x720.mp4
7871,402,,Nikola Jokić,Jokic REBOUND (Off:0 Def:9),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",3,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/529/12de3b8a-fc6a-6a59-2004-df9becbd2ee4_1280x720.mp4
7872,403,,Nikola Jokić,Jokic REBOUND (Off:0 Def:10),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",3,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/529/12de3b8a-fc6a-6a59-2004-df9becbd2ee4_1280x720.mp4
7873,404,,Nikola Jokić,Jokic REBOUND (Off:0 Def:11),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",3,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/529/12de3b8a-fc6a-6a59-2004-df9becbd2ee4_1280x720.mp4
7874,405,,Nikola Jokić,Jokic REBOUND (Off:0 Def:12),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",4,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/529/12de3b8a-fc6a-6a59-2004-df9becbd2ee4_1280x720.mp4
7875,406,,Nikola Jokić,Jokic REBOUND (Off:1 Def:13),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",4,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/529/12de3b8a-fc6a-6a59-2004-df9becbd2ee4_1280x720.mp4
7876,407,,Nikola Jokić,Jokic REBOUND (Off:1 Def:14),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",4,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/529/12de3b8a-fc6a-6a59-2004-df9becbd2ee4_1280x720.mp4
7877,408,,Nikola Jokić,Jokic REBOUND (Off:1 Def:15),Def,MIL @ DEN,MIL,DEN,"Monday, January 29",4,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/607/04724b97-0614-79cd-b796-3f91f62586d3_1280x720.mp4
7878,409,,Nikola Jokić,Jokic REBOUND (Off:0 Def:1),Def,POR @ DEN,POR,DEN,"Friday, February 2",1,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/607/04724b97-0614-79cd-b796-3f91f62586d3_1280x720.mp4
7879,410,,Nikola Jokić,Jokic REBOUND (Off:0 Def:2),Def,POR @ DEN,POR,DEN,"Friday, February 2",1,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/607/04724b97-0614-79cd-b796-3f91f62586d3_1280x720.mp4
7880,411,,Nikola Jokić,Jokic REBOUND (Off:1 Def:3),Def,POR @ DEN,POR,DEN,"Friday, February 2",1,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/607/04724b97-0614-79cd-b796-3f91f62586d3_1280x720.mp4
7881,412,,Nikola Jokić,Jokic REBOUND (Off:1 Def:4),Def,POR @ DEN,POR,DEN,"Friday, February 2",1,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/607/04724b97-0614-79cd-b796-3f91f62586d3_1280x720.mp4
7882,413,,Nikola Jokić,Jokic REBOUND (Off:1 Def:5),Def,POR @ DEN,POR,DEN,"Friday, February 2",1,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300182/607/04724b97-0614-79cd-b796-3f91f62586d3_1280x720.mp4
7883,414,,Nikola Jokić,Jokic REBOUND (Off:1 Def:6),Def,POR @ DEN,POR,DEN,"Friday, February 2",2,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/34/b36758be-75da-c5b5-cef2-20887d89ca0b_1280x720.mp4
7884,415,,Nikola Jokić,Jokic REBOUND (Off:2 Def:7),Def,POR @ DEN,POR,DEN,"Friday, February 2",2,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/34/b36758be-75da-c5b5-cef2-20887d89ca0b_1280x720.mp4
7885,416,,Nikola Jokić,Jokic REBOUND (Off:4 Def:8),Def,POR @ DEN,POR,DEN,"Friday, February 2",2,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/34/b36758be-75da-c5b5-cef2-20887d89ca0b_1280x720.mp4
7886,417,,Nikola Jokić,Jokic REBOUND (Off:4 Def:9),Def,POR @ DEN,POR,DEN,"Friday, February 2",3,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/34/b36758be-75da-c5b5-cef2-20887d89ca0b_1280x720.mp4
7887,418,,Nikola Jokić,Jokic REBOUND (Off:5 Def:10),Def,POR @ DEN,POR,DEN,"Friday, February 2",3,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/34/b36758be-75da-c5b5-cef2-20887d89ca0b_1280x720.mp4
7888,419,,Nikola Jokić,Jokic REBOUND (Off:6 Def:11),Def,POR @ DEN,POR,DEN,"Friday, February 2",3,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/34/b36758be-75da-c5b5-cef2-20887d89ca0b_1280x720.mp4
7889,420,,Nikola Jokić,Jokic REBOUND (Off:6 Def:12),Def,POR @ DEN,POR,DEN,"Friday, February 2",3,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/34/b36758be-75da-c5b5-cef2-20887d89ca0b_1280x720.mp4
7890,421,,Nikola Jokić,Jokic REBOUND (Off:6 Def:13),Def,POR @ DEN,POR,DEN,"Friday, February 2",3,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/34/b36758be-75da-c5b5-cef2-20887d89ca0b_1280x720.mp4
7891,422,,Nikola Jokić,Jokic REBOUND (Off:6 Def:14),Def,POR @ DEN,POR,DEN,"Friday, February 2",3,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/34/b36758be-75da-c5b5-cef2-20887d89ca0b_1280x720.mp4
7892,423,,Nikola Jokić,Jokic REBOUND (Off:7 Def:15),Def,POR @ DEN,POR,DEN,"Friday, February 2",4,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/34/b36758be-75da-c5b5-cef2-20887d89ca0b_1280x720.mp4
7893,424,,Nikola Jokić,Jokic REBOUND (Off:0 Def:1),Def,POR @ DEN,POR,DEN,"Sunday, February 4",1,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/34/b36758be-75da-c5b5-cef2-20887d89ca0b_1280x720.mp4
7894,425,,Nikola Jokić,Jokic REBOUND (Off:0 Def:2),Def,POR @ DEN,POR,DEN,"Sunday, February 4",2,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/34/b36758be-75da-c5b5-cef2-20887d89ca0b_1280x720.mp4
7895,426,,Nikola Jokić,Jokic REBOUND (Off:1 Def:3),Def,POR @ DEN,POR,DEN,"Sunday, February 4",2,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/34/b36758be-75da-c5b5-cef2-20887d89ca0b_1280x720.mp4
7896,427,,Nikola Jokić,Jokic REBOUND (Off:1 Def:4),Def,POR @ DEN,POR,DEN,"Sunday, February 4",3,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/497/41dea649-eca7-a62f-b53a-bad38f0660fd_1280x720.mp4
7897,428,,Nikola Jokić,Jokic REBOUND (Off:1 Def:5),Def,POR @ DEN,POR,DEN,"Sunday, February 4",3,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/497/41dea649-eca7-a62f-b53a-bad38f0660fd_1280x720.mp4
7898,429,,Nikola Jokić,Jokic REBOUND (Off:1 Def:6),Def,POR @ DEN,POR,DEN,"Sunday, February 4",3,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/497/41dea649-eca7-a62f-b53a-bad38f0660fd_1280x720.mp4
7899,430,,Nikola Jokić,Jokic REBOUND (Off:1 Def:7),Def,POR @ DEN,POR,DEN,"Sunday, February 4",4,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/497/41dea649-eca7-a62f-b53a-bad38f0660fd_1280x720.mp4
7900,431,,Nikola Jokić,Jokic REBOUND (Off:1 Def:1),Def,DEN @ LAL,DEN,LAL,"Thursday, February 8",1,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/497/41dea649-eca7-a62f-b53a-bad38f0660fd_1280x720.mp4
7901,432,,Nikola Jokić,Jokic REBOUND (Off:1 Def:2),Def,DEN @ LAL,DEN,LAL,"Thursday, February 8",1,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/497/41dea649-eca7-a62f-b53a-bad38f0660fd_1280x720.mp4
7902,433,,Nikola Jokić,Jokic REBOUND (Off:1 Def:3),Def,DEN @ LAL,DEN,LAL,"Thursday, February 8",1,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/497/41dea649-eca7-a62f-b53a-bad38f0660fd_1280x720.mp4
7903,434,,Nikola Jokić,Jokic REBOUND (Off:1 Def:4),Def,DEN @ LAL,DEN,LAL,"Thursday, February 8",2,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/497/41dea649-eca7-a62f-b53a-bad38f0660fd_1280x720.mp4
7904,435,,Nikola Jokić,Jokic REBOUND (Off:1 Def:5),Def,DEN @ LAL,DEN,LAL,"Thursday, February 8",3,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/497/41dea649-eca7-a62f-b53a-bad38f0660fd_1280x720.mp4
7905,436,,Nikola Jokić,Jokic REBOUND (Off:1 Def:6),Def,DEN @ LAL,DEN,LAL,"Thursday, February 8",3,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/497/41dea649-eca7-a62f-b53a-bad38f0660fd_1280x720.mp4
7906,437,,Nikola Jokić,Jokic REBOUND (Off:1 Def:7),Def,DEN @ LAL,DEN,LAL,"Thursday, February 8",3,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/497/41dea649-eca7-a62f-b53a-bad38f0660fd_1280x720.mp4
7907,438,,Nikola Jokić,Jokic REBOUND (Off:1 Def:8),Def,DEN @ LAL,DEN,LAL,"Thursday, February 8",3,https://videos.nba.com/nba/pbp/media/2023/11/19/0022300210/497/41dea649-eca7-a62f-b53a-bad38f0660fd_1280x720.mp4
7908,439,,Nikola Jokić,Jokic REBOUND (Off:3 Def:9),Def,DEN @ LAL,DEN,LAL,"Thursday, February 8",4,https://videos.nba.com/nba/pbp/media/2023/11/20/0022300218/93/9f08b369-1289-848c-9184-f18a332b6fd5_1280x720.mp4
7909,440,,Nikola Jokić,Jokic REBOUND (Off:3 Def:10),Def,DEN @ LAL,DEN,LAL,"Thursday, February 8",4,https://videos.nba.com/nba/pbp/media/2023/11/20/0022300218/93/9f08b369-1289-848c-9184-f18a332b6fd5_1280x720.mp4
7910,441,,Nikola Jokić,Jokic REBOUND (Off:0 Def:1),Def,DEN @ SAC,DEN,SAC,"Friday, February 9",1,https://videos.nba.com/nba/pbp/media/2023/11/20/0022300218/93/9f08b369-1289-848c-9184-f18a332b6fd5_1280x720.mp4
7911,442,,Nikola Jokić,Jokic REBOUND (Off:0 Def:2),Def,DEN @ SAC,DEN,SAC,"Friday, February 9",1,https://videos.nba.com/nba/pbp/media/2023/11/20/0022300218/93/9f08b369-1289-848c-9184-f18a332b6fd5_1280x720.mp4
7912,443,,Nikola Jokić,Jokic REBOUND (Off:0 Def:3),Def,DEN @ SAC,DEN,SAC,"Friday, February 9",1,https://videos.nba.com/nba/pbp/media/2023/11/20/0022300218/93/9f08b369-1289-848c-9184-f18a332b6fd5_1280x720.mp4
7913,444,,Nikola Jokić,Jokic REBOUND (Off:1 Def:4),Def,DEN @ SAC,DEN,SAC,"Friday, February 9",1,https://videos.nba.com/nba/pbp/media/2023/11/20/0022300218/93/9f08b369-1289-848c-9184-f18a332b6fd5_1280x720.mp4
7914,445,,Nikola Jokić,Jokic REBOUND (Off:1 Def:5),Def,DEN @ SAC,DEN,SAC,"Friday, February 9",2,https://videos.nba.com/nba/pbp/media/2023/11/20/0022300218/93/9f08b369-1289-848c-9184-f18a332b6fd5_1280x720.mp4
7915,446,,Nikola Jokić,Jokic REBOUND (Off:1 Def:6),Def,DEN @ SAC,DEN,SAC,"Friday, February 9",3,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/17/c41f19a3-eb91-a988-1615-5ad5d0e5b64c_1280x720.mp4
7916,447,,Nikola Jokić,Jokic REBOUND (Off:1 Def:1),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",1,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/17/c41f19a3-eb91-a988-1615-5ad5d0e5b64c_1280x720.mp4
7917,448,,Nikola Jokić,Jokic REBOUND (Off:1 Def:2),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",2,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/17/c41f19a3-eb91-a988-1615-5ad5d0e5b64c_1280x720.mp4
7918,449,,Nikola Jokić,Jokic REBOUND (Off:2 Def:3),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",2,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/17/c41f19a3-eb91-a988-1615-5ad5d0e5b64c_1280x720.mp4
7919,450,,Nikola Jokić,Jokic REBOUND (Off:2 Def:4),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",2,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/17/c41f19a3-eb91-a988-1615-5ad5d0e5b64c_1280x720.mp4
7920,451,,Nikola Jokić,Jokic REBOUND (Off:2 Def:5),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",3,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/17/c41f19a3-eb91-a988-1615-5ad5d0e5b64c_1280x720.mp4
7921,452,,Nikola Jokić,Jokic REBOUND (Off:2 Def:6),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",3,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/17/c41f19a3-eb91-a988-1615-5ad5d0e5b64c_1280x720.mp4
7922,453,,Nikola Jokić,Jokic REBOUND (Off:3 Def:7),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",3,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/17/c41f19a3-eb91-a988-1615-5ad5d0e5b64c_1280x720.mp4
7923,454,,Nikola Jokić,Jokic REBOUND (Off:3 Def:8),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",3,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/17/c41f19a3-eb91-a988-1615-5ad5d0e5b64c_1280x720.mp4
7924,455,,Nikola Jokić,Jokic REBOUND (Off:3 Def:9),Def,DEN @ MIL,DEN,MIL,"Monday, February 12",3,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/17/c41f19a3-eb91-a988-1615-5ad5d0e5b64c_1280x720.mp4
7925,456,,Nikola Jokić,Jokic REBOUND (Off:0 Def:1),Def,SAC @ DEN,SAC,DEN,"Wednesday, February 14",1,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/17/c41f19a3-eb91-a988-1615-5ad5d0e5b64c_1280x720.mp4
7926,457,,Nikola Jokić,Jokic REBOUND (Off:0 Def:2),Def,SAC @ DEN,SAC,DEN,"Wednesday, February 14",2,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/17/c41f19a3-eb91-a988-1615-5ad5d0e5b64c_1280x720.mp4
7927,458,,Nikola Jokić,Jokic REBOUND (Off:0 Def:3),Def,SAC @ DEN,SAC,DEN,"Wednesday, February 14",3,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/563/996fae7b-b7e4-f151-75d7-611073ffec31_1280x720.mp4
7928,459,,Nikola Jokić,Jokic REBOUND (Off:0 Def:4),Def,SAC @ DEN,SAC,DEN,"Wednesday, February 14",3,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/563/996fae7b-b7e4-f151-75d7-611073ffec31_1280x720.mp4
7929,460,,Nikola Jokić,Jokic REBOUND (Off:0 Def:5),Def,SAC @ DEN,SAC,DEN,"Wednesday, February 14",3,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/563/996fae7b-b7e4-f151-75d7-611073ffec31_1280x720.mp4
7930,461,,Nikola Jokić,Jokic REBOUND (Off:0 Def:1),Def,WAS @ DEN,WAS,DEN,"Thursday, February 22",1,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/563/996fae7b-b7e4-f151-75d7-611073ffec31_1280x720.mp4
7931,462,,Nikola Jokić,Jokic REBOUND (Off:0 Def:2),Def,WAS @ DEN,WAS,DEN,"Thursday, February 22",1,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/563/996fae7b-b7e4-f151-75d7-611073ffec31_1280x720.mp4
7932,463,,Nikola Jokić,Jokic REBOUND (Off:0 Def:3),Def,WAS @ DEN,WAS,DEN,"Thursday, February 22",1,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/563/996fae7b-b7e4-f151-75d7-611073ffec31_1280x720.mp4
7933,464,,Nikola Jokić,Jokic REBOUND (Off:0 Def:4),Def,WAS @ DEN,WAS,DEN,"Thursday, February 22",1,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300226/563/996fae7b-b7e4-f151-75d7-611073ffec31_1280x720.mp4
7934,465,,Nikola Jokić,Jokic REBOUND (Off:0 Def:5),Def,WAS @ DEN,WAS,DEN,"Thursday, February 22",1,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/27/10c5ab82-5378-cbe9-8938-e6667d669a87_1280x720.mp4
7935,466,,Nikola Jokić,Jokic REBOUND (Off:0 Def:6),Def,WAS @ DEN,WAS,DEN,"Thursday, February 22",1,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/27/10c5ab82-5378-cbe9-8938-e6667d669a87_1280x720.mp4
7936,467,,Nikola Jokić,Jokic REBOUND (Off:0 Def:7),Def,WAS @ DEN,WAS,DEN,"Thursday, February 22",1,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/27/10c5ab82-5378-cbe9-8938-e6667d669a87_1280x720.mp4
7937,468,,Nikola Jokić,Jokic REBOUND (Off:0 Def:8),Def,WAS @ DEN,WAS,DEN,"Thursday, February 22",1,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/27/10c5ab82-5378-cbe9-8938-e6667d669a87_1280x720.mp4
7938,469,,Nikola Jokić,Jokic REBOUND (Off:0 Def:9),Def,WAS @ DEN,WAS,DEN,"Thursday, February 22",2,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/27/10c5ab82-5378-cbe9-8938-e6667d669a87_1280x720.mp4
7939,470,,Nikola Jokić,Jokic REBOUND (Off:0 Def:10),Def,WAS @ DEN,WAS,DEN,"Thursday, February 22",2,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/27/10c5ab82-5378-cbe9-8938-e6667d669a87_1280x720.mp4
7940,471,,Nikola Jokić,Jokic REBOUND (Off:0 Def:11),Def,WAS @ DEN,WAS,DEN,"Thursday, February 22",2,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/27/10c5ab82-5378-cbe9-8938-e6667d669a87_1280x720.mp4
7941,472,,Nikola Jokić,Jokic REBOUND (Off:0 Def:12),Def,WAS @ DEN,WAS,DEN,"Thursday, February 22",2,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/27/10c5ab82-5378-cbe9-8938-e6667d669a87_1280x720.mp4
7942,473,,Nikola Jokić,Jokic REBOUND (Off:0 Def:13),Def,WAS @ DEN,WAS,DEN,"Thursday, February 22",2,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/27/10c5ab82-5378-cbe9-8938-e6667d669a87_1280x720.mp4
7943,474,,Nikola Jokić,Jokic REBOUND (Off:0 Def:14),Def,WAS @ DEN,WAS,DEN,"Thursday, February 22",2,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/27/10c5ab82-5378-cbe9-8938-e6667d669a87_1280x720.mp4
7944,475,,Nikola Jokić,Jokic REBOUND (Off:0 Def:15),Def,WAS @ DEN,WAS,DEN,"Thursday, February 22",3,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/27/10c5ab82-5378-cbe9-8938-e6667d669a87_1280x720.mp4
7945,476,,Nikola Jokić,Jokic REBOUND (Off:2 Def:16),Def,WAS @ DEN,WAS,DEN,"Thursday, February 22",3,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/27/10c5ab82-5378-cbe9-8938-e6667d669a87_1280x720.mp4
7946,477,,Nikola Jokić,Jokic REBOUND (Off:2 Def:17),Def,WAS @ DEN,WAS,DEN,"Thursday, February 22",4,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/648/74423194-84bd-0e54-9ef1-975e25c5465d_1280x720.mp4
7947,478,,Nikola Jokić,Jokic REBOUND (Off:0 Def:1),Def,DEN @ POR,DEN,POR,"Friday, February 23",1,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/648/74423194-84bd-0e54-9ef1-975e25c5465d_1280x720.mp4
7948,479,,Nikola Jokić,Jokic REBOUND (Off:0 Def:2),Def,DEN @ POR,DEN,POR,"Friday, February 23",1,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/648/74423194-84bd-0e54-9ef1-975e25c5465d_1280x720.mp4
7949,480,,Nikola Jokić,Jokic REBOUND (Off:0 Def:3),Def,DEN @ POR,DEN,POR,"Friday, February 23",1,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/648/74423194-84bd-0e54-9ef1-975e25c5465d_1280x720.mp4
7950,481,,Nikola Jokić,Jokic REBOUND (Off:0 Def:4),Def,DEN @ POR,DEN,POR,"Friday, February 23",1,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/648/74423194-84bd-0e54-9ef1-975e25c5465d_1280x720.mp4
7951,482,,Nikola Jokić,Jokic REBOUND (Off:0 Def:5),Def,DEN @ POR,DEN,POR,"Friday, February 23",1,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/648/74423194-84bd-0e54-9ef1-975e25c5465d_1280x720.mp4
7952,483,,Nikola Jokić,Jokic REBOUND (Off:1 Def:6),Def,DEN @ POR,DEN,POR,"Friday, February 23",1,https://videos.nba.com/nba/pbp/media/2023/11/26/0022300252/648/74423194-84bd-0e54-9ef1-975e25c5465d_1280x720.mp4
7953,484,,Nikola Jokić,Jokic REBOUND (Off:2 Def:7),Def,DEN @ POR,DEN,POR,"Friday, February 23",2,https://videos.nba.com/nba/pbp/media/2023/11/29/0022300263/12/d1376696-66f3-8c77-56e4-d515eac7936f_1280x720.mp4
7954,485,,Nikola Jokić,Jokic REBOUND (Off:2 Def:8),Def,DEN @ POR,DEN,POR,"Friday, February 23",2,https://videos.nba.com/nba/pbp/media/2023/11/29/0022300263/12/d1376696-66f3-8c77-56e4-d515eac7936f_1280x720.mp4
7955,486,,Nikola Jokić,Jokic REBOUND (Off:2 Def:9),Def,DEN @ POR,DEN,POR,"Friday, February 23",2,https://videos.nba.com/nba/pbp/media/2023/11/29/0022300263/12/d1376696-66f3-8c77-56e4-d515eac7936f_1280x720.mp4
7956,487,,Nikola Jokić,Jokic REBOUND (Off:2 Def:10),Def,DEN @ POR,DEN,POR,"Friday, February 23",3,https://videos.nba.com/nba/pbp/media/2023/11/29/0022300263/12/d1376696-66f3-8c77-56e4-d515eac7936f_1280x720.mp4
7957,488,,Nikola Jokić,Jokic REBOUND (Off:2 Def:11),Def,DEN @ POR,DEN,POR,"Friday, February 23",3,https://videos.nba.com/nba/pbp/media/2023/11/29/0022300263/12/d1376696-66f3-8c77-56e4-d515eac7936f_1280x720.mp4
7958,489,,Nikola Jokić,Jokic REBOUND (Off:3 Def:12),Def,DEN @ POR,DEN,POR,"Friday, February 23",4,https://videos.nba.com/nba/pbp/media/2023/11/29/0022300263/12/d1376696-66f3-8c77-56e4-d515eac7936f_1280x720.mp4
7959,490,,Nikola Jokić,Jokic REBOUND (Off:0 Def:1),Def,DEN @ GSW,DEN,GSW,"Sunday, February 25",1,https://videos.nba.com/nba/pbp/media/2023/11/29/0022300263/12/d1376696-66f3-8c77-56e4-d515eac7936f_1280x720.mp4
7960,491,,Nikola Jokić,Jokic REBOUND (Off:0 Def:2),Def,DEN @ GSW,DEN,GSW,"Sunday, February 25",1,https://videos.nba.com/nba/pbp/media/2023/11/29/0022300263/12/d1376696-66f3-8c77-56e4-d515eac7936f_1280x720.mp4
7961,492,,Nikola Jokić,Jokic REBOUND (Off:1 Def:3),Def,DEN @ GSW,DEN,GSW,"Sunday, February 25",1,https://videos.nba.com/nba/pbp/media/2023/11/29/0022300263/12/d1376696-66f3-8c77-56e4-d515eac7936f_1280x720.mp4
7962,493,,Nikola Jokić,Jokic REBOUND (Off:1 Def:4),Def,DEN @ GSW,DEN,GSW,"Sunday, February 25",2,https://videos.nba.com/nba/pbp/media/2023/11/29/0022300263/12/d1376696-66f3-8c77-56e4-d515eac7936f_1280x720.mp4
