, ,PLAYER,PLAY DESCRIPTION,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
199,,Victor Wembanyama,Wembanyama BLOCK (5 BLK),BKN @ SAS,BKN,SAS,"Sunday, March 17",4,https://videos.nba.com/nba/pbp/media/2024/03/17/0022300981/524/5e41060c-3e68-c14b-583b-11e61efbdb69_1280x720.mp4
200,,Victor Wembanyama,Wembanyama BLOCK (6 BLK),BKN @ SAS,BKN,SAS,"Sunday, March 17",5,https://videos.nba.com/nba/pbp/media/2024/03/17/0022300981/696/246d18fb-2674-d86b-fdbb-de6882a4a6eb_1280x720.mp4
201,,Victor Wembanyama,Wembanyama BLOCK (7 BLK),BKN @ SAS,BKN,SAS,"Sunday, March 17",5,https://videos.nba.com/nba/pbp/media/2024/03/17/0022300981/723/d6f2a92a-b0b8-461f-2571-ba06f925c6c1_1280x720.mp4
202,,Victor Wembanyama,Wembanyama BLOCK (1 BLK),DAL @ SAS,DAL,SAS,"Tuesday, March 19",1,https://videos.nba.com/nba/pbp/media/2024/03/19/0022300994/80/aa31589f-408b-40d4-8527-b54d542bccbd_1280x720.mp4
203,,Victor Wembanyama,Wembanyama BLOCK (2 BLK),DAL @ SAS,DAL,SAS,"Tuesday, March 19",2,https://videos.nba.com/nba/pbp/media/2024/03/19/0022300994/196/37681e96-98ba-11f3-797c-7c6577720985_1280x720.mp4
204,,Victor Wembanyama,Wembanyama BLOCK (3 BLK),DAL @ SAS,DAL,SAS,"Tuesday, March 19",2,https://videos.nba.com/nba/pbp/media/2024/03/19/0022300994/345/37e33516-8725-11b8-d8cc-0b7698d788f3_1280x720.mp4
205,,Victor Wembanyama,Wembanyama BLOCK (4 BLK),DAL @ SAS,DAL,SAS,"Tuesday, March 19",3,https://videos.nba.com/nba/pbp/media/2024/03/19/0022300994/399/535a5a04-91b6-ead2-63bf-46427a8c4f64_1280x720.mp4
206,,Victor Wembanyama,Wembanyama BLOCK (5 BLK),DAL @ SAS,DAL,SAS,"Tuesday, March 19",4,https://videos.nba.com/nba/pbp/media/2024/03/19/0022300994/547/0e934ea5-9817-be94-f2d1-5ce6016e2cc0_1280x720.mp4
207,,Victor Wembanyama,Wembanyama BLOCK (6 BLK),DAL @ SAS,DAL,SAS,"Tuesday, March 19",4,https://videos.nba.com/nba/pbp/media/2024/03/19/0022300994/559/8396185c-acdb-8938-6117-745b7bd69022_1280x720.mp4
208,,Victor Wembanyama,Wembanyama BLOCK (1 BLK),MEM @ SAS,MEM,SAS,"Friday, March 22",3,https://videos.nba.com/nba/pbp/media/2024/03/22/0022301015/384/19fcf1b8-094c-e254-e2ba-cbe536527df1_1280x720.mp4
209,,Victor Wembanyama,Wembanyama BLOCK (2 BLK),MEM @ SAS,MEM,SAS,"Friday, March 22",3,https://videos.nba.com/nba/pbp/media/2024/03/22/0022301015/483/b99c38f2-9013-6c45-154a-56bc409678e6_1280x720.mp4
210,,Victor Wembanyama,Wembanyama BLOCK (3 BLK),MEM @ SAS,MEM,SAS,"Friday, March 22",4,https://videos.nba.com/nba/pbp/media/2024/03/22/0022301015/531/ee47e81b-630e-9c6d-fea3-02498df7c0ee_1280x720.mp4
211,,Victor Wembanyama,Wembanyama BLOCK (1 BLK),PHX @ SAS,PHX,SAS,"Saturday, March 23",1,https://videos.nba.com/nba/pbp/media/2024/03/23/0022301025/132/e42682fb-2044-def7-06d3-b63e0e5d5034_1280x720.mp4
212,,Victor Wembanyama,MISS Sexton 4' Driving Layup,SAS @ UTA,SAS,UTA,"Wednesday, March 27",2,https://videos.nba.com/nba/pbp/media/2024/03/27/0022301058/198/c051df08-567f-9f08-113a-2f309b899fc5_1280x720.mp4
213,,Victor Wembanyama,MISS Markkanen 2' Dunk,SAS @ UTA,SAS,UTA,"Wednesday, March 27",2,https://videos.nba.com/nba/pbp/media/2024/03/27/0022301058/220/ffe99a9f-d32e-efd1-916d-8f67a59bd263_1280x720.mp4
214,,Victor Wembanyama,MISS Sexton 3' Driving Layup,SAS @ UTA,SAS,UTA,"Wednesday, March 27",2,https://videos.nba.com/nba/pbp/media/2024/03/27/0022301058/238/0dcd39a9-2220-25e8-74aa-0bdf178bf59e_1280x720.mp4
215,,Victor Wembanyama,MISS Collins 7' Driving Floating Jump Shot,SAS @ UTA,SAS,UTA,"Wednesday, March 27",3,https://videos.nba.com/nba/pbp/media/2024/03/27/0022301058/349/e35fc95f-16d6-8880-968b-97b4736004bf_1280x720.mp4
216,,Victor Wembanyama,MISS Kessler 4' Putback Layup,SAS @ UTA,SAS,UTA,"Wednesday, March 27",4,https://videos.nba.com/nba/pbp/media/2024/03/27/0022301058/632/9833d3f9-00be-c6bb-eb54-bc73171a7748_1280x720.mp4
217,,Victor Wembanyama,Wembanyama BLOCK (1 BLK),NYK @ SAS,NYK,SAS,"Friday, March 29",2,https://videos.nba.com/nba/pbp/media/2024/03/29/0022301070/158/d91c9196-d6b4-4dec-426d-61ccaaa2e051_1280x720.mp4
218,,Victor Wembanyama,Wembanyama BLOCK (1 BLK),GSW @ SAS,GSW,SAS,"Sunday, March 31",1,https://videos.nba.com/nba/pbp/media/2024/03/31/0022301085/10/e169e59c-1dfb-8a0c-6f59-fef8a51acf5d_1280x720.mp4
219,,Victor Wembanyama,Wembanyama BLOCK (2 BLK),GSW @ SAS,GSW,SAS,"Sunday, March 31",1,https://videos.nba.com/nba/pbp/media/2024/03/31/0022301085/16/57b0b16c-51b6-40f3-3a14-f2e69c3b3354_1280x720.mp4
220,,Victor Wembanyama,Wembanyama BLOCK (3 BLK),GSW @ SAS,GSW,SAS,"Sunday, March 31",3,https://videos.nba.com/nba/pbp/media/2024/03/31/0022301085/367/9abe596c-eb56-5d3a-53a6-1114dc26885e_1280x720.mp4
221,,Victor Wembanyama,MISS Jokic 4' Cutting Layup Shot,SAS @ DEN,SAS,DEN,"Tuesday, April 2",1,https://videos.nba.com/nba/pbp/media/2024/04/02/0022301099/19/002a216b-c333-18dd-188c-eaa7a352d515_1280x720.mp4
222,,Victor Wembanyama,MISS Jokic 2' Driving Layup,SAS @ DEN,SAS,DEN,"Tuesday, April 2",1,https://videos.nba.com/nba/pbp/media/2024/04/02/0022301099/70/b267406e-05a5-ea1a-581f-7558defca577_1280x720.mp4
223,,Victor Wembanyama,MISS Porter Jr. Driving Dunk,SAS @ DEN,SAS,DEN,"Tuesday, April 2",2,https://videos.nba.com/nba/pbp/media/2024/04/02/0022301099/241/308bf2af-3eef-4d4d-71dc-b24ad63d5a74_1280x720.mp4
224,,Victor Wembanyama,MISS Gordon 2' Alley Oop Dunk,SAS @ DEN,SAS,DEN,"Tuesday, April 2",2,https://videos.nba.com/nba/pbp/media/2024/04/02/0022301099/292/b7063e23-efdb-eb53-2d07-ba01af6e2fab_1280x720.mp4
225,,Victor Wembanyama,MISS Jackson 3' Driving Reverse Layup,SAS @ DEN,SAS,DEN,"Tuesday, April 2",3,https://videos.nba.com/nba/pbp/media/2024/04/02/0022301099/381/4250fae3-e845-12a5-01cf-539b139fc1c9_1280x720.mp4
226,,Victor Wembanyama,MISS Jokic 2' Driving Layup,SAS @ DEN,SAS,DEN,"Tuesday, April 2",3,https://videos.nba.com/nba/pbp/media/2024/04/02/0022301099/388/2a469265-94b3-d377-5041-5f04bd568e9e_1280x720.mp4
227,,Victor Wembanyama,MISS Holiday 2' Driving Layup,SAS @ DEN,SAS,DEN,"Tuesday, April 2",4,https://videos.nba.com/nba/pbp/media/2024/04/02/0022301099/517/ab4f6c5d-b1b9-457d-54c3-a9c0cfb9625d_1280x720.mp4
228,,Victor Wembanyama,MISS Jokic 2' Driving Layup,SAS @ DEN,SAS,DEN,"Tuesday, April 2",4,https://videos.nba.com/nba/pbp/media/2024/04/02/0022301099/664/b95ad734-1cf3-38e7-e714-49be0faa65fc_1280x720.mp4
229,,Victor Wembanyama,MISS Jackson 4' Driving Floating Jump Shot,SAS @ DEN,SAS,DEN,"Tuesday, April 2",4,https://videos.nba.com/nba/pbp/media/2024/04/02/0022301099/680/2b3710d4-0e49-a317-c166-9685d3e0aad2_1280x720.mp4
230,,Victor Wembanyama,MISS Daniels 7' Driving Floating Jump Shot,SAS @ NOP,SAS,NOP,"Friday, April 5",4,https://videos.nba.com/nba/pbp/media/2024/04/05/0022301123/533/b70f1284-efd7-5ce2-f870-946ed73bf1fd_1280x720.mp4
231,,Victor Wembanyama,MISS Jones 1' Driving Reverse Layup,SAS @ NOP,SAS,NOP,"Friday, April 5",4,https://videos.nba.com/nba/pbp/media/2024/04/05/0022301123/565/0601c95e-7f62-0788-2712-b472ecd2d5e0_1280x720.mp4
232,,Victor Wembanyama,MISS Jones 12' Driving Floating Jump Shot,SAS @ NOP,SAS,NOP,"Friday, April 5",4,https://videos.nba.com/nba/pbp/media/2024/04/05/0022301123/623/20b81b68-4533-9df7-28dc-c7973aa4ac6a_1280x720.mp4
233,,Victor Wembanyama,Wembanyama BLOCK (1 BLK),PHI @ SAS,PHI,SAS,"Sunday, April 7",1,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301140/13/182ffdaa-459d-0b69-b79a-6d1206b065c5_1280x720.mp4
234,,Victor Wembanyama,Wembanyama BLOCK (2 BLK),PHI @ SAS,PHI,SAS,"Sunday, April 7",1,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301140/112/f0cb2f50-e5b6-8860-8fdc-3c23e73f83fc_1280x720.mp4
235,,Victor Wembanyama,Wembanyama BLOCK (3 BLK),PHI @ SAS,PHI,SAS,"Sunday, April 7",2,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301140/309/84c8c8cf-78b7-1a14-0cab-1690459e5f29_1280x720.mp4
236,,Victor Wembanyama,Wembanyama BLOCK (4 BLK),PHI @ SAS,PHI,SAS,"Sunday, April 7",3,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301140/364/e47551eb-72a7-69ec-d669-4087eb7f71dc_1280x720.mp4
237,,Victor Wembanyama,Wembanyama BLOCK (5 BLK),PHI @ SAS,PHI,SAS,"Sunday, April 7",4,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301140/628/587f16de-5170-79b7-e988-6405928635de_1280x720.mp4
238,,Victor Wembanyama,Wembanyama BLOCK (6 BLK),PHI @ SAS,PHI,SAS,"Sunday, April 7",4,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301140/634/84927aa4-aa2d-9ed9-7216-03cb8ef3233d_1280x720.mp4
239,,Victor Wembanyama,Wembanyama BLOCK (7 BLK),PHI @ SAS,PHI,SAS,"Sunday, April 7",6,https://videos.nba.com/nba/pbp/media/2024/04/07/0022301140/765/e8963154-dc6b-6c6d-8af3-bb8dc7ebd419_1280x720.mp4
240,,Victor Wembanyama,MISS Jackson 1' Driving Finger Roll Layup,SAS @ MEM,SAS,MEM,"Tuesday, April 9",1,https://videos.nba.com/nba/pbp/media/2024/04/09/0022301151/12/a1cb277e-f763-164a-afa7-b624c3455924_1280x720.mp4
241,,Victor Wembanyama,MISS Goodwin 3' Driving Finger Roll Layup,SAS @ MEM,SAS,MEM,"Tuesday, April 9",2,https://videos.nba.com/nba/pbp/media/2024/04/09/0022301151/198/227ed26b-882b-9b27-b6ce-9ac3144c661c_1280x720.mp4
242,,Victor Wembanyama,MISS Jemison 1' Layup,SAS @ MEM,SAS,MEM,"Tuesday, April 9",2,https://videos.nba.com/nba/pbp/media/2024/04/09/0022301151/225/4b66cfc0-6e66-e795-1866-5fbe06871833_1280x720.mp4
243,,Victor Wembanyama,MISS Pippen Jr. 1' Driving Finger Roll Layup,SAS @ MEM,SAS,MEM,"Tuesday, April 9",3,https://videos.nba.com/nba/pbp/media/2024/04/09/0022301151/329/18e0895a-f6a7-5fa5-28f2-87fcda7af3af_1280x720.mp4
244,,Victor Wembanyama,MISS Clarke 2' Cutting Layup Shot,SAS @ MEM,SAS,MEM,"Tuesday, April 9",3,https://videos.nba.com/nba/pbp/media/2024/04/09/0022301151/366/1dbc2ec9-78c1-d13d-4e05-4064d3dc3b22_1280x720.mp4
245,,Victor Wembanyama,MISS Allen 8' Driving Floating Jump Shot,SAS @ MEM,SAS,MEM,"Tuesday, April 9",4,https://videos.nba.com/nba/pbp/media/2024/04/09/0022301151/538/be14c34f-5d12-c187-c3fd-2add20d942a2_1280x720.mp4
246,,Victor Wembanyama,MISS Simpson 19' Pullup Jump Shot,SAS @ MEM,SAS,MEM,"Tuesday, April 9",4,https://videos.nba.com/nba/pbp/media/2024/04/09/0022301151/567/59fa4b79-562e-716f-2865-aa88f3ba0239_1280x720.mp4
247,,Victor Wembanyama,Wembanyama BLOCK (1 BLK),DEN @ SAS,DEN,SAS,"Friday, April 12",2,https://videos.nba.com/nba/pbp/media/2024/04/12/0022301180/195/e28e6bfd-6ab0-b7b9-3e54-6ac2362608eb_1280x720.mp4
248,,Victor Wembanyama,Wembanyama BLOCK (2 BLK),DEN @ SAS,DEN,SAS,"Friday, April 12",4,https://videos.nba.com/nba/pbp/media/2024/04/12/0022301180/610/b094ed16-fd11-c1c9-737a-8ac747d67d47_1280x720.mp4
249,,Victor Wembanyama,MISS Reid 8' Layup,SAS @ MIN,SAS,MIN,"Wednesday, December 6",3,https://videos.nba.com/nba/pbp/media/2023/12/06/0022301210/470/1ffa4095-65a4-f3c6-fab3-340a2f735b3a_1280x720.mp4
250,,Victor Wembanyama,Wembanyama BLOCK (1 BLK),CHI @ SAS,CHI,SAS,"Friday, December 8",1,https://videos.nba.com/nba/pbp/media/2023/12/08/0022301223/50/d42573d7-7afa-a70b-121d-cf1ff01042ce_1280x720.mp4
251,,Victor Wembanyama,Wembanyama BLOCK (2 BLK),CHI @ SAS,CHI,SAS,"Friday, December 8",2,https://videos.nba.com/nba/pbp/media/2023/12/08/0022301223/256/c25ed597-1c16-f8e2-da3e-390c29797293_1280x720.mp4
252,,Victor Wembanyama,Wembanyama BLOCK (3 BLK),CHI @ SAS,CHI,SAS,"Friday, December 8",3,https://videos.nba.com/nba/pbp/media/2023/12/08/0022301223/388/b4cdeb60-f71f-00d3-6084-28a214ca9529_1280x720.mp4
0,,Jerami Grant,Grant BLOCK (1 BLK),MEM @ POR,MEM,POR,"Friday, November 3",1,https://videos.nba.com/nba/pbp/media/2023/11/03/0022300007/31/95935595-88d7-22d7-1c7e-f71834a8dd06_1280x720.mp4
1,,Jerami Grant,MISS Sexton 3' Layup,POR @ UTA,POR,UTA,"Tuesday, November 14",4,https://videos.nba.com/nba/pbp/media/2023/11/14/0022300023/600/63d5e2f0-269b-1542-5ec0-59276bbd0c24_1280x720.mp4
2,,Jerami Grant,MISS Durant 20' Pullup Jump Shot,POR @ PHX,POR,PHX,"Tuesday, November 21",4,https://videos.nba.com/nba/pbp/media/2023/11/21/0022300041/580/4f21daa1-6435-ccf0-b126-a96f6bd2103d_1280x720.mp4
3,,Jerami Grant,MISS Leonard Tip Layup Shot,POR @ LAC,POR,LAC,"Wednesday, October 25",1,https://videos.nba.com/nba/pbp/media/2023/10/25/0022300074/50/5734440b-97f8-7370-8e4b-2882a8f6a969_1280x720.mp4
4,,Jerami Grant,MISS Embiid Tip Layup Shot,POR @ PHI,POR,PHI,"Sunday, October 29",2,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300098/301/46a02ba2-bd53-2f8c-2689-343b9c908ea8_1280x720.mp4
5,,Jerami Grant,MISS Embiid 1' Putback Layup,POR @ PHI,POR,PHI,"Sunday, October 29",3,https://videos.nba.com/nba/pbp/media/2023/10/29/0022300098/465/cc44fc79-ce18-d74c-31c9-e35b6efd07f6_1280x720.mp4
6,,Jerami Grant,MISS Barnes 2' Layup,POR @ TOR,POR,TOR,"Monday, October 30",4,https://videos.nba.com/nba/pbp/media/2023/10/30/0022300105/545/28c15b0e-f591-b1a9-176e-12fb6b97da20_1280x720.mp4
7,,Jerami Grant,MISS Murray 6' Tip Layup Shot,POR @ SAC,POR,SAC,"Wednesday, November 8",1,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300170/54/0533e409-8a51-fe86-0e68-f2915e8b7c72_1280x720.mp4
8,,Jerami Grant,MISS Sabonis 2' Layup,POR @ SAC,POR,SAC,"Wednesday, November 8",3,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300170/424/c602029e-3d82-4dfa-cc12-81378028d036_1280x720.mp4
9,,Jerami Grant,MISS Monk 1' Jump Shot,POR @ SAC,POR,SAC,"Wednesday, November 8",4,https://videos.nba.com/nba/pbp/media/2023/11/08/0022300170/605/e529353c-db1f-0932-c619-dd1e7032bf3c_1280x720.mp4
10,,Jerami Grant,MISS Davis 10' Fadeaway Jumper,POR @ LAL,POR,LAL,"Sunday, November 12",4,https://videos.nba.com/nba/pbp/media/2023/11/12/0022300187/559/9a67c459-10df-9269-a01f-8c1ae09b9b74_1280x720.mp4
11,,Jerami Grant,Grant BLOCK (1 BLK),UTA @ POR,UTA,POR,"Wednesday, November 22",3,https://videos.nba.com/nba/pbp/media/2023/11/22/0022300237/359/ed5511a9-b1d8-a5cb-d445-99e607cc9d21_1280x720.mp4
12,,Jerami Grant,MISS Brown 25' 3PT Jump Shot,POR @ IND,POR,IND,"Monday, November 27",3,https://videos.nba.com/nba/pbp/media/2023/11/27/0022300254/429/2497c202-0533-8ecf-627c-be0f0aa8a191_1280x720.mp4
13,,Jerami Grant,MISS Mathurin 3' Running Layup,POR @ IND,POR,IND,"Monday, November 27",4,https://videos.nba.com/nba/pbp/media/2023/11/27/0022300254/523/42ac73a3-79a8-5f84-3ffc-9160d2215a2b_1280x720.mp4
14,,Jerami Grant,MISS Turner 3' Driving Layup,POR @ IND,POR,IND,"Monday, November 27",4,https://videos.nba.com/nba/pbp/media/2023/11/27/0022300254/644/7052cb59-1106-29b2-377e-307e07257507_1280x720.mp4
15,,Jerami Grant,MISS Garland 2' Running Layup,POR @ CLE,POR,CLE,"Thursday, November 30",1,https://videos.nba.com/nba/pbp/media/2023/11/30/0022300265/134/cc697ca4-8eda-400e-f2f4-fc45e22f530b_1280x720.mp4
16,,Jerami Grant,MISS Collins 5' Driving Layup,POR @ UTA,POR,UTA,"Saturday, December 2",3,https://videos.nba.com/nba/pbp/media/2023/12/02/0022300289/339/89d50a5c-db72-8c3e-046c-376a562f7edd_1280x720.mp4
17,,Jerami Grant,Grant BLOCK (1 BLK),PHX @ POR,PHX,POR,"Tuesday, December 19",2,https://videos.nba.com/nba/pbp/media/2023/12/19/0022300363/264/fa660c44-c7f4-721c-94cf-0bd7e73ee4dc_1280x720.mp4
18,,Jerami Grant,Grant BLOCK (2 BLK),PHX @ POR,PHX,POR,"Tuesday, December 19",3,https://videos.nba.com/nba/pbp/media/2023/12/19/0022300363/480/b54b4548-d0cd-777d-e7c8-ed38e198e2e3_1280x720.mp4
19,,Jerami Grant,Grant BLOCK (1 BLK),SAC @ POR,SAC,POR,"Tuesday, December 26",4,https://videos.nba.com/nba/pbp/media/2023/12/26/0022300413/604/faac36ac-7852-e99d-8a51-854e5333a6d7_1280x720.mp4
20,,Jerami Grant,MISS Booker 5' Driving Layup,POR @ PHX,POR,PHX,"Monday, January 1",2,https://videos.nba.com/nba/pbp/media/2024/01/01/0022300456/262/7cb60609-2786-ba2d-2ce1-1d7fc5ec1a6c_1280x720.mp4
21,,Jerami Grant,MISS Irving 5' Jump Shot,POR @ DAL,POR,DAL,"Friday, January 5",2,https://videos.nba.com/nba/pbp/media/2024/01/05/0022300487/338/2ea1cd8e-c987-ac99-fc12-15d50c51c6be_1280x720.mp4
22,,Jerami Grant,MISS Johnson 2' Cutting Layup Shot,POR @ BKN,POR,BKN,"Sunday, January 7",5,https://videos.nba.com/nba/pbp/media/2024/01/07/0022300498/715/e1622de5-d4f8-d724-eac2-1128c3e75d70_1280x720.mp4
23,,Jerami Grant,MISS Wiggins 3' Running Layup,POR @ OKC,POR,OKC,"Thursday, January 11",2,https://videos.nba.com/nba/pbp/media/2024/01/11/0022300529/278/151d0f7a-a558-a253-d518-5552636f7da1_1280x720.mp4
24,,Jerami Grant,Grant BLOCK (1 BLK),IND @ POR,IND,POR,"Friday, January 19",1,https://videos.nba.com/nba/pbp/media/2024/01/19/0022300590/46/2e281729-977b-e322-75f6-6b402672936e_1280x720.mp4
25,,Jerami Grant,Grant BLOCK (2 BLK),IND @ POR,IND,POR,"Friday, January 19",3,https://videos.nba.com/nba/pbp/media/2024/01/19/0022300590/369/f48176ef-f320-beda-e866-712e363905f1_1280x720.mp4
26,,Jerami Grant,MISS James 2' Driving Layup,POR @ LAL,POR,LAL,"Sunday, January 21",3,https://videos.nba.com/nba/pbp/media/2024/01/21/0022300605/408/b82eff5c-582f-2f90-1f51-bf610968890f_1280x720.mp4
27,,Jerami Grant,MISS Giddey 4' Running Layup,POR @ OKC,POR,OKC,"Tuesday, January 23",3,https://videos.nba.com/nba/pbp/media/2024/01/23/0022300617/396/affd87e0-ed79-ec2d-594c-c8fc20bcd24c_1280x720.mp4
28,,Jerami Grant,MISS Ja. Green 4' Driving Layup,POR @ HOU,POR,HOU,"Wednesday, January 24",2,https://videos.nba.com/nba/pbp/media/2024/01/24/0022300623/264/02376c61-8d10-838d-2509-65f2f74066fe_1280x720.mp4
29,,Jerami Grant,MISS Sengun 2' Cutting Dunk Shot,POR @ HOU,POR,HOU,"Wednesday, January 24",3,https://videos.nba.com/nba/pbp/media/2024/01/24/0022300623/331/0faee696-e9b1-14f1-1096-f7c0448437e5_1280x720.mp4
30,,Jerami Grant,Grant BLOCK (1 BLK),CHI @ POR,CHI,POR,"Sunday, January 28",3,https://videos.nba.com/nba/pbp/media/2024/01/28/0022300656/426/5f6b0767-c1aa-6c53-1ed9-5981f04796eb_1280x720.mp4
31,,Jerami Grant,Grant BLOCK (1 BLK),PHI @ POR,PHI,POR,"Monday, January 29",3,https://videos.nba.com/nba/pbp/media/2024/01/29/0022300668/353/399bfe79-7570-4ccd-4664-0b3e56eba968_1280x720.mp4
32,,Jerami Grant,Grant BLOCK (1 BLK),MIN @ POR,MIN,POR,"Thursday, February 15",1,https://videos.nba.com/nba/pbp/media/2024/02/15/0022300791/15/73fde327-9fc6-2e97-5d27-75fe3076d797_1280x720.mp4
33,,Alperen Sengun,Sengun BLOCK (2 BLK),NYK @ HOU,NYK,HOU,"Monday, February 12",3,https://videos.nba.com/nba/pbp/media/2024/02/12/0022300765/422/7d701ad1-01b3-f736-d69e-b0c100d710a7_1280x720.mp4
34,,Alperen Sengun,Sengun BLOCK (3 BLK),NYK @ HOU,NYK,HOU,"Monday, February 12",3,https://videos.nba.com/nba/pbp/media/2024/02/12/0022300765/520/404bb37a-d0d0-b9b6-5536-fe9bb54cb3d9_1280x720.mp4
35,,Alperen Sengun,MISS Jackson 7' Driving Floating Jump Shot,HOU @ MEM,HOU,MEM,"Wednesday, February 14",2,https://videos.nba.com/nba/pbp/media/2024/02/14/0022300783/313/a729258e-75f0-369a-afd8-e91dd7f28ff2_1280x720.mp4
36,,Alperen Sengun,Sengun BLOCK (1 BLK),PHX @ HOU,PHX,HOU,"Friday, February 23",3,https://videos.nba.com/nba/pbp/media/2024/02/23/0022300806/428/32a171a6-5b5a-760c-34d5-daf9bdc70355_1280x720.mp4
37,,Alperen Sengun,Sengun BLOCK (1 BLK),OKC @ HOU,OKC,HOU,"Sunday, February 25",3,https://videos.nba.com/nba/pbp/media/2024/02/25/0022300822/427/6c04160f-21d7-15e4-fc3c-71842b261db6_1280x720.mp4
38,,Alperen Sengun,MISS Dort 4' Running Layup,HOU @ OKC,HOU,OKC,"Tuesday, February 27",1,https://videos.nba.com/nba/pbp/media/2024/02/27/0022300841/77/f8b419be-254d-f34c-ea94-361d359a877e_1280x720.mp4
39,,Alperen Sengun,MISS Jal. Williams 3' Driving Layup,HOU @ OKC,HOU,OKC,"Tuesday, February 27",4,https://videos.nba.com/nba/pbp/media/2024/02/27/0022300841/624/cb1f49a6-da36-a78c-57c2-b8baa0a0c591_1280x720.mp4
40,,Alperen Sengun,MISS Booker 3' Running Layup,HOU @ PHX,HOU,PHX,"Saturday, March 2",3,https://videos.nba.com/nba/pbp/media/2024/03/02/0022300870/402/bd5332a2-91f6-24bf-1ce6-bde82daab93f_1280x720.mp4
41,,Alperen Sengun,Sengun BLOCK (1 BLK),SAS @ HOU,SAS,HOU,"Tuesday, March 5",3,https://videos.nba.com/nba/pbp/media/2024/03/05/0022300891/383/838582ac-5c92-03b1-5fcf-8de451f613e5_1280x720.mp4
42,,Alperen Sengun,MISS Simons 3' Driving Layup,HOU @ POR,HOU,POR,"Friday, March 8",4,https://videos.nba.com/nba/pbp/media/2024/03/08/0022300916/605/a13fd790-6192-329a-d7e0-676952ecfc88_1280x720.mp4
43,,Alperen Sengun,Sengun BLOCK (1 BLK),OKC @ HOU,OKC,HOU,"Wednesday, December 6",2,https://videos.nba.com/nba/pbp/media/2023/12/06/0022301212/302/f2abbcb1-d267-02cc-042a-7810addfd501_1280x720.mp4
44,,Alperen Sengun,Sengun BLOCK (2 BLK),OKC @ HOU,OKC,HOU,"Wednesday, December 6",3,https://videos.nba.com/nba/pbp/media/2023/12/06/0022301212/410/bf68e90d-edd4-0f08-ccef-a3620337c0fd_1280x720.mp4
45,,Victor Wembanyama,Wembanyama BLOCK (1 BLK),ATL @ SAS,ATL,SAS,"Thursday, November 30",1,https://videos.nba.com/nba/pbp/media/2023/11/30/0022300272/89/f6a7be7a-dbf3-96cd-87f2-f6caf16f28b0_1280x720.mp4
46,,Victor Wembanyama,Wembanyama BLOCK (2 BLK),ATL @ SAS,ATL,SAS,"Thursday, November 30",2,https://videos.nba.com/nba/pbp/media/2023/11/30/0022300272/202/64212d28-00af-868f-3087-b8b03f1a9aaf_1280x720.mp4
47,,Victor Wembanyama,Wembanyama BLOCK (3 BLK),ATL @ SAS,ATL,SAS,"Thursday, November 30",3,https://videos.nba.com/nba/pbp/media/2023/11/30/0022300272/390/1de3c87c-debe-7d9b-f1a4-b6b94dea8eef_1280x720.mp4
48,,Victor Wembanyama,Wembanyama BLOCK (4 BLK),ATL @ SAS,ATL,SAS,"Thursday, November 30",4,https://videos.nba.com/nba/pbp/media/2023/11/30/0022300272/542/0713f4a8-d2bf-7c46-df5e-31cfb81d3517_1280x720.mp4
49,,Victor Wembanyama,MISS Brooks 5' Hook Shot,SAS @ HOU,SAS,HOU,"Monday, December 11",1,https://videos.nba.com/nba/pbp/media/2023/12/11/0022300298/30/b83b9210-4712-0bd6-7ffe-17a4a1fbe58d_1280x720.mp4
50,,Victor Wembanyama,MISS Sengun 5' Hook Shot,SAS @ HOU,SAS,HOU,"Monday, December 11",1,https://videos.nba.com/nba/pbp/media/2023/12/11/0022300298/83/1347f5f9-363b-01fc-c34b-94fc42e7f853_1280x720.mp4
51,,Victor Wembanyama,MISS Smith Jr. 2' Driving Layup,SAS @ HOU,SAS,HOU,"Monday, December 11",2,https://videos.nba.com/nba/pbp/media/2023/12/11/0022300298/238/0e043a57-4f73-cc60-5949-f27770784568_1280x720.mp4
52,,Victor Wembanyama,MISS Eason 2' Layup,SAS @ HOU,SAS,HOU,"Monday, December 11",2,https://videos.nba.com/nba/pbp/media/2023/12/11/0022300298/247/6b4c5007-d316-3d64-de15-05fb735c6388_1280x720.mp4
53,,Victor Wembanyama,MISS Je. Green 3' Running Layup,SAS @ HOU,SAS,HOU,"Monday, December 11",2,https://videos.nba.com/nba/pbp/media/2023/12/11/0022300298/318/50124548-8a5e-e7cc-daf2-861511966781_1280x720.mp4
54,,Victor Wembanyama,Wembanyama BLOCK (1 BLK),LAL @ SAS,LAL,SAS,"Wednesday, December 13",2,https://videos.nba.com/nba/pbp/media/2023/12/13/0022300316/184/e1252138-4784-3018-cc9e-44ddc0a39c05_1280x720.mp4
