SEASON,PLAYER ID,PLAYER NAME,PLAY DESCRIPTION,REBOUND TYPE,BOXSCORE,VTM,HTM,GAME DATE,PERIOD,Video Link
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:4 Def:4),OREB,DEN @ HOU,DEN,HOU,"Monday, January 7",2,https://videos.nba.com/nba/static/missing.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:5 Def:7),OREB,DEN @ HOU,DEN,HOU,"Monday, January 7",3,https://videos.nba.com/nba/static/missing.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:0),OREB,DEN @ MIA,DEN,MIA,"Tuesday, January 8",1,https://videos.nba.com/nba/pbp/media/2019/01/08/0021800601/23/a255f3a1-9eff-44ad-bebd-095e7ce670ca_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:2),OREB,DEN @ MIA,DEN,MIA,"Tuesday, January 8",1,https://videos.nba.com/nba/pbp/media/2019/01/08/0021800601/113/8c266397-a67b-67d4-7eb8-c14843b7ac2f_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:2),OREB,DEN @ MIA,DEN,MIA,"Tuesday, January 8",3,https://videos.nba.com/nba/pbp/media/2019/01/08/0021800601/352/343a1a1a-3adc-0c1a-e2bb-748ce1ed6a25_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:0),OREB,LAC @ DEN,LAC,DEN,"Thursday, January 10",1,https://videos.nba.com/nba/pbp/media/2019/01/10/0021800618/54/a13a7289-6380-9e75-a25e-41af7808285b_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:4 Def:4),OREB,LAC @ DEN,LAC,DEN,"Thursday, January 10",3,https://videos.nba.com/nba/pbp/media/2019/01/10/0021800618/371/ca6b88d2-c2d8-bf0f-ed61-535075781ac4_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:4),OREB,LAC @ DEN,LAC,DEN,"Thursday, January 10",3,https://videos.nba.com/nba/pbp/media/2019/01/10/0021800618/467/dd591963-7896-807e-d178-c0c7172c692c_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:4),OREB,LAC @ DEN,LAC,DEN,"Thursday, January 10",3,https://videos.nba.com/nba/pbp/media/2019/01/10/0021800618/476/64640288-0aa6-ad12-d73e-84198587db0c_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:5 Def:9),OREB,LAC @ DEN,LAC,DEN,"Thursday, January 10",4,https://videos.nba.com/nba/pbp/media/2019/01/10/0021800618/596/2f89e46f-fcaa-c8a0-f4ae-d85b92c546bb_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:1),OREB,DEN @ PHX,DEN,PHX,"Saturday, January 12",1,https://videos.nba.com/nba/pbp/media/2019/01/12/0021800635/65/8e223d59-0612-865f-712f-564089d658a0_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:0),OREB,POR @ DEN,POR,DEN,"Sunday, January 13",1,https://videos.nba.com/nba/pbp/media/2019/01/13/0021800643/18/ea19cb4a-5516-28e0-3c8e-df8a2ff7922d_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:0),OREB,GSW @ DEN,GSW,DEN,"Tuesday, January 15",2,https://videos.nba.com/nba/pbp/media/2019/01/15/0021800655/220/3f854470-b7bc-e9ba-76b8-c333915f02d9_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:1),OREB,CHI @ DEN,CHI,DEN,"Thursday, January 17",2,https://videos.nba.com/nba/pbp/media/2019/01/17/0021800669/270/566b700b-d9e2-4844-fc05-27a38cb71414_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:1),OREB,CHI @ DEN,CHI,DEN,"Thursday, January 17",2,https://videos.nba.com/nba/pbp/media/2019/01/17/0021800669/272/e11e220b-1b0e-96ff-657a-fe57b7287774_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:3),OREB,CHI @ DEN,CHI,DEN,"Thursday, January 17",3,https://videos.nba.com/nba/pbp/media/2019/01/17/0021800669/332/d5289278-8abb-77fb-71b5-433bf0d66312_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:4 Def:4),OREB,CHI @ DEN,CHI,DEN,"Thursday, January 17",3,https://videos.nba.com/nba/pbp/media/2019/01/17/0021800669/426/5d3d2b1d-3408-4739-c82c-db27a253939d_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:5),OREB,CLE @ DEN,CLE,DEN,"Saturday, January 19",3,https://videos.nba.com/nba/pbp/media/2019/01/19/0021800687/307/ddd3df0f-e492-9f98-7f7a-b0c85c78cd47_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:5),OREB,CLE @ DEN,CLE,DEN,"Saturday, January 19",3,https://videos.nba.com/nba/pbp/media/2019/01/19/0021800687/341/32cf46cb-9612-ec54-d303-636868bf0339_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:6),OREB,CLE @ DEN,CLE,DEN,"Saturday, January 19",3,https://videos.nba.com/nba/pbp/media/2019/01/19/0021800687/351/c539baae-a773-b16b-3b98-ad51a6b83bd8_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:11),OREB,DEN @ UTA,DEN,UTA,"Wednesday, January 23",4,https://videos.nba.com/nba/pbp/media/2019/01/23/0021800715/587/1a85e682-7898-ee68-1ffe-3fb075218cc9_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:14),OREB,DEN @ UTA,DEN,UTA,"Wednesday, January 23",4,https://videos.nba.com/nba/pbp/media/2019/01/23/0021800715/653/52590629-f3a1-3a6c-c92a-42930ca57354_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:15),OREB,DEN @ UTA,DEN,UTA,"Wednesday, January 23",4,https://videos.nba.com/nba/pbp/media/2019/01/23/0021800715/659/d6742451-6159-4bcf-5cdc-b41bd3e2b79f_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:0),OREB,PHI @ DEN,PHI,DEN,"Saturday, January 26",1,https://videos.nba.com/nba/pbp/media/2019/01/26/0021800733/8/1f053fe2-898f-458f-f25b-d8ee2e1d1d61_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:0),OREB,PHI @ DEN,PHI,DEN,"Saturday, January 26",1,https://videos.nba.com/nba/pbp/media/2019/01/26/0021800733/10/2984eb9f-ed80-727e-d398-6c83f7320d80_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:2),OREB,PHI @ DEN,PHI,DEN,"Saturday, January 26",1,https://videos.nba.com/nba/pbp/media/2019/01/26/0021800733/63/a208b6e6-0f74-e615-97a6-b8acbb777021_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:4 Def:11),OREB,PHI @ DEN,PHI,DEN,"Saturday, January 26",3,https://videos.nba.com/nba/pbp/media/2019/01/26/0021800733/452/507fd2ff-8a8d-f077-3560-48aeed1e6696_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:5 Def:12),OREB,PHI @ DEN,PHI,DEN,"Saturday, January 26",3,https://videos.nba.com/nba/pbp/media/2019/01/26/0021800733/466/7106dd65-6941-1fed-3cc1-cb7100b6da82_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:6 Def:12),OREB,PHI @ DEN,PHI,DEN,"Saturday, January 26",4,https://videos.nba.com/nba/pbp/media/2019/01/26/0021800733/677/7cab4d7a-d87c-878c-b795-f3751fb2c685_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:4),OREB,DEN @ MEM,DEN,MEM,"Monday, January 28",4,https://videos.nba.com/nba/pbp/media/2019/01/28/0021800747/553/30645269-919a-a1e6-fc96-a856f38af265_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:4),OREB,DEN @ NOP,DEN,NOP,"Wednesday, January 30",2,https://videos.nba.com/nba/pbp/media/2019/01/30/0021800761/245/5d1f22da-4f84-da14-7aae-2a2369f0456e_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:0),OREB,HOU @ DEN,HOU,DEN,"Friday, February 1",1,https://videos.nba.com/nba/pbp/media/2019/02/01/0021800774/22/28138cdb-ab9a-a2cf-60ac-3028d917eaa7_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:0),OREB,HOU @ DEN,HOU,DEN,"Friday, February 1",1,https://videos.nba.com/nba/pbp/media/2019/02/01/0021800774/38/3ed0763c-629a-f723-92f0-e241dd3e701a_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:0),OREB,HOU @ DEN,HOU,DEN,"Friday, February 1",1,https://videos.nba.com/nba/pbp/media/2019/02/01/0021800774/100/c61ac936-0173-b3ef-d50d-a682c9cf0519_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:4 Def:0),OREB,HOU @ DEN,HOU,DEN,"Friday, February 1",1,https://videos.nba.com/nba/pbp/media/2019/02/01/0021800774/104/0e38fc15-2861-fd54-02b7-44daaba026bd_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:2),OREB,DEN @ MIN,DEN,MIN,"Saturday, February 2",1,https://videos.nba.com/nba/pbp/media/2019/02/02/0021800783/46/7238d272-9aad-5c71-7bdc-413118866139_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:2),OREB,DEN @ MIN,DEN,MIN,"Saturday, February 2",1,https://videos.nba.com/nba/pbp/media/2019/02/02/0021800783/51/2eb5c8ef-b0c4-4ef5-73b7-324974912342_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:6),OREB,DEN @ MIN,DEN,MIN,"Saturday, February 2",3,https://videos.nba.com/nba/pbp/media/2019/02/02/0021800783/347/739182ff-1859-d029-e835-2691643fb5a4_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:4 Def:6),OREB,DEN @ MIN,DEN,MIN,"Saturday, February 2",3,https://videos.nba.com/nba/pbp/media/2019/02/02/0021800783/358/b87976f4-b2fc-8322-e9ff-4e0a5b9b90bf_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:5 Def:8),OREB,DEN @ MIN,DEN,MIN,"Saturday, February 2",3,https://videos.nba.com/nba/pbp/media/2019/02/02/0021800783/396/8773a80d-50af-4e7c-16b1-9ac23259e188_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:6 Def:8),OREB,DEN @ MIN,DEN,MIN,"Saturday, February 2",3,https://videos.nba.com/nba/pbp/media/2019/02/02/0021800783/398/76f27b03-50ce-d5b0-b9d2-0b81a9e6c15a_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:7 Def:8),OREB,DEN @ MIN,DEN,MIN,"Saturday, February 2",4,https://videos.nba.com/nba/pbp/media/2019/02/02/0021800783/545/597c2558-9652-6ff8-cd75-ff12b5e63b54_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:8 Def:8),OREB,DEN @ MIN,DEN,MIN,"Saturday, February 2",4,https://videos.nba.com/nba/pbp/media/2019/02/02/0021800783/573/2f26bae8-a673-6cbb-4a6c-9669f3b1b587_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:1),OREB,DEN @ DET,DEN,DET,"Monday, February 4",2,https://videos.nba.com/nba/pbp/media/2019/02/04/0021800790/308/d12f3f59-8204-b21a-6068-4ca696bbff0b_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:9),OREB,DEN @ BKN,DEN,BKN,"Wednesday, February 6",4,https://videos.nba.com/nba/pbp/media/2019/02/06/0021800804/640/07106134-e432-6765-5049-5a431d5460af_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:10),OREB,DEN @ BKN,DEN,BKN,"Wednesday, February 6",4,https://videos.nba.com/nba/pbp/media/2019/02/06/0021800804/646/5eaf3a94-89dc-b5d8-3ecc-341f302ad7f7_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:6),OREB,DEN @ PHI,DEN,PHI,"Friday, February 8",4,https://videos.nba.com/nba/pbp/media/2019/02/08/0021800818/551/b6d45aa9-7fd5-adb4-0c8c-8650a50eecb4_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:8),OREB,DEN @ PHI,DEN,PHI,"Friday, February 8",4,https://videos.nba.com/nba/pbp/media/2019/02/08/0021800818/616/ecd71ad0-4501-daa9-cb8b-eab265d75461_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:6),OREB,SAC @ DEN,SAC,DEN,"Wednesday, February 13",3,https://videos.nba.com/nba/pbp/media/2019/02/13/0021800860/406/a648428c-9564-f918-5459-65569fe59445_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:14),OREB,SAC @ DEN,SAC,DEN,"Wednesday, February 13",4,https://videos.nba.com/nba/pbp/media/2019/02/13/0021800860/633/88e54d99-17a3-3dea-4262-a5336435caab_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:14),OREB,SAC @ DEN,SAC,DEN,"Wednesday, February 13",4,https://videos.nba.com/nba/pbp/media/2019/02/13/0021800860/638/3b8abdf3-7a05-8ed0-c0fe-edad6acb656a_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:4 Def:14),OREB,SAC @ DEN,SAC,DEN,"Wednesday, February 13",4,https://videos.nba.com/nba/pbp/media/2019/02/13/0021800860/697/0a6efe3d-4ad5-5345-745f-76e6dccc4f9f_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:0),OREB,DEN @ DAL,DEN,DAL,"Friday, February 22",1,https://videos.nba.com/nba/pbp/media/2019/02/22/0021800880/17/092c5098-5c8e-2e1d-3081-63b1f5999922_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:0),OREB,DEN @ DAL,DEN,DAL,"Friday, February 22",1,https://videos.nba.com/nba/pbp/media/2019/02/22/0021800880/19/3cce4274-c142-ec39-32e9-c3a67dec83a9_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:5),OREB,DEN @ DAL,DEN,DAL,"Friday, February 22",3,https://videos.nba.com/nba/pbp/media/2019/02/22/0021800880/404/95121512-51de-7987-7ee1-1324deaba41c_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:4 Def:6),OREB,DEN @ DAL,DEN,DAL,"Friday, February 22",4,https://videos.nba.com/nba/pbp/media/2019/02/22/0021800880/645/e55ad152-e631-7f0f-01fe-3a3a269d6c83_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:5 Def:8),OREB,DEN @ DAL,DEN,DAL,"Friday, February 22",4,https://videos.nba.com/nba/pbp/media/2019/02/22/0021800880/709/e30bba9b-c343-9e1c-c227-09f7fd3e97b2_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:0),OREB,LAC @ DEN,LAC,DEN,"Sunday, February 24",1,https://videos.nba.com/nba/pbp/media/2019/02/24/0021800895/9/0d1827f1-7235-7c3a-70ee-e53c8ebe358d_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:12),OREB,LAC @ DEN,LAC,DEN,"Sunday, February 24",4,https://videos.nba.com/nba/pbp/media/2019/02/24/0021800895/641/cdbb4d8c-4a47-43e3-8257-4ec035d3c4aa_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:12),OREB,LAC @ DEN,LAC,DEN,"Sunday, February 24",4,https://videos.nba.com/nba/pbp/media/2019/02/24/0021800895/644/b09ce5d5-5b1d-be52-1c3d-b0879c85d782_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:3),OREB,OKC @ DEN,OKC,DEN,"Tuesday, February 26",3,https://videos.nba.com/nba/pbp/media/2019/02/26/0021800910/412/6010f2bf-f5b6-ea39-01fa-2bc2db0d31dd_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:3),OREB,UTA @ DEN,UTA,DEN,"Thursday, February 28",1,https://videos.nba.com/nba/pbp/media/2019/02/28/0021800926/97/ec7bdf46-f664-76dd-4051-d2c0e574140d_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:3),OREB,UTA @ DEN,UTA,DEN,"Thursday, February 28",1,https://videos.nba.com/nba/pbp/media/2019/02/28/0021800926/124/022eecc5-d4f5-a533-4d10-f89fb657b21c_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:4),OREB,UTA @ DEN,UTA,DEN,"Thursday, February 28",2,https://videos.nba.com/nba/pbp/media/2019/02/28/0021800926/309/165f614a-0726-bdab-53cf-e0d0555bc171_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:4 Def:5),OREB,UTA @ DEN,UTA,DEN,"Thursday, February 28",3,https://videos.nba.com/nba/pbp/media/2019/02/28/0021800926/386/5a5fe456-b040-0a39-ff38-d02723493616_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:5 Def:5),OREB,UTA @ DEN,UTA,DEN,"Thursday, February 28",4,https://videos.nba.com/nba/pbp/media/2019/02/28/0021800926/648/cd33a73b-2cab-55fb-4d49-7fd5d742c8dc_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:6 Def:6),OREB,UTA @ DEN,UTA,DEN,"Thursday, February 28",4,https://videos.nba.com/nba/pbp/media/2019/02/28/0021800926/682/8a6a7cc9-4957-e1fc-2ad2-63fe7eed4b38_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:2),OREB,NOP @ DEN,NOP,DEN,"Saturday, March 2",4,https://videos.nba.com/nba/pbp/media/2019/03/02/0021800941/593/33988753-4e07-ccc7-96a3-9fd1b9508d47_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:2),OREB,NOP @ DEN,NOP,DEN,"Saturday, March 2",4,https://videos.nba.com/nba/pbp/media/2019/03/02/0021800941/623/5061f310-d51a-c699-feea-ea6874ec4e79_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:3),OREB,NOP @ DEN,NOP,DEN,"Saturday, March 2",4,https://videos.nba.com/nba/pbp/media/2019/03/02/0021800941/657/0b6d7568-5df9-60db-6bf6-b0bce9fd67ec_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:4 Def:5),OREB,NOP @ DEN,NOP,DEN,"Saturday, March 2",4,https://videos.nba.com/nba/pbp/media/2019/03/02/0021800941/725/c6915614-cd6c-5f1f-2edf-d128321fe788_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:3),OREB,DEN @ SAS,DEN,SAS,"Monday, March 4",1,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800954/105/f7a13325-d19f-cd8f-db16-09307bc2d326_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:4),OREB,DEN @ SAS,DEN,SAS,"Monday, March 4",2,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800954/180/10801b8b-9532-3a86-5093-164cde44ab3f_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:4),OREB,DEN @ SAS,DEN,SAS,"Monday, March 4",2,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800954/182/df677e50-52d6-f762-61df-8c39b2f3f576_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:4 Def:4),OREB,DEN @ SAS,DEN,SAS,"Monday, March 4",2,https://videos.nba.com/nba/pbp/media/2019/03/04/0021800954/312/2ba8cf7c-9bbb-7943-f1fc-e234db240dbd_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:4),OREB,DEN @ LAL,DEN,LAL,"Wednesday, March 6",1,https://videos.nba.com/nba/pbp/media/2019/03/06/0021800974/102/72e06bad-245b-e4a3-7353-6d163cbe3385_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:4),OREB,DEN @ LAL,DEN,LAL,"Wednesday, March 6",2,https://videos.nba.com/nba/pbp/media/2019/03/06/0021800974/231/de6b7cfd-9e1f-bc25-d31b-0198333f207b_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:7),OREB,DEN @ LAL,DEN,LAL,"Wednesday, March 6",2,https://videos.nba.com/nba/pbp/media/2019/03/06/0021800974/312/07209590-1233-3ca4-8000-624fa06f92a1_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:4 Def:10),OREB,DEN @ LAL,DEN,LAL,"Wednesday, March 6",4,https://videos.nba.com/nba/pbp/media/2019/03/06/0021800974/583/132cb84f-7b16-0fed-906d-72116b149fbe_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:0),OREB,DEN @ GSW,DEN,GSW,"Friday, March 8",1,https://videos.nba.com/nba/pbp/media/2019/03/08/0021800984/105/8fa50e27-dea0-a649-078a-7b6458a08fa9_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:0),OREB,DEN @ GSW,DEN,GSW,"Friday, March 8",1,https://videos.nba.com/nba/pbp/media/2019/03/08/0021800984/124/c1a794bc-ba2a-6418-355a-536dc0817449_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:0),OREB,DEN @ GSW,DEN,GSW,"Friday, March 8",2,https://videos.nba.com/nba/pbp/media/2019/03/08/0021800984/288/f1432da9-0ef7-413c-6309-0e60a12b8f6d_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:2),OREB,MIN @ DEN,MIN,DEN,"Tuesday, March 12",1,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801012/55/9f6be712-7570-d309-3024-3527f3c4bfb3_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:2),OREB,MIN @ DEN,MIN,DEN,"Tuesday, March 12",1,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801012/57/564c73c2-656f-6f7f-d301-c97920446a42_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:2),OREB,MIN @ DEN,MIN,DEN,"Tuesday, March 12",3,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801012/386/776491bc-28bd-ee8e-9005-bfe7fa8f3425_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:4 Def:2),OREB,MIN @ DEN,MIN,DEN,"Tuesday, March 12",3,https://videos.nba.com/nba/pbp/media/2019/03/12/0021801012/395/043fbc3a-0f19-8582-0567-42d8b7b21673_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:5),OREB,DAL @ DEN,DAL,DEN,"Thursday, March 14",2,https://videos.nba.com/nba/pbp/media/2019/03/14/0021801025/265/b62d5b3c-9ece-a050-a713-3d4d14df9922_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:7),OREB,DAL @ DEN,DAL,DEN,"Thursday, March 14",3,https://videos.nba.com/nba/pbp/media/2019/03/14/0021801025/342/13d6f2ce-c02d-504a-5e5d-9db87c8d699f_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:0),OREB,IND @ DEN,IND,DEN,"Saturday, March 16",1,https://videos.nba.com/nba/pbp/media/2019/03/16/0021801040/94/bf27ca63-ed45-92db-504b-18c420b87752_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:0),OREB,IND @ DEN,IND,DEN,"Saturday, March 16",2,https://videos.nba.com/nba/pbp/media/2019/03/16/0021801040/269/77341b65-c389-14bd-f5d3-403ed3386495_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:0),OREB,IND @ DEN,IND,DEN,"Saturday, March 16",3,https://videos.nba.com/nba/pbp/media/2019/03/16/0021801040/319/6613bf20-1465-8f56-7299-97caa82e8343_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:3),OREB,DEN @ BOS,DEN,BOS,"Monday, March 18",1,https://videos.nba.com/nba/pbp/media/2019/03/18/0021801052/39/aab78fb6-36c5-02d8-033d-8c3c70e3c0cf_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:3),OREB,DEN @ BOS,DEN,BOS,"Monday, March 18",1,https://videos.nba.com/nba/pbp/media/2019/03/18/0021801052/78/280507f2-d817-9710-fdc1-87ccfaf7ce42_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:1),OREB,DEN @ WAS,DEN,WAS,"Thursday, March 21",2,https://videos.nba.com/nba/pbp/media/2019/03/21/0021801075/224/5bf06311-264a-5c5f-5cde-d14be191f3a4_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:1),OREB,DEN @ WAS,DEN,WAS,"Thursday, March 21",2,https://videos.nba.com/nba/pbp/media/2019/03/21/0021801075/226/d7e79341-d2f0-083b-c4d0-80ab23ad6449_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:2),OREB,DEN @ WAS,DEN,WAS,"Thursday, March 21",2,https://videos.nba.com/nba/pbp/media/2019/03/21/0021801075/271/2638559a-7117-87c1-307b-dc6db931b7fe_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:0),OREB,DEN @ NYK,DEN,NYK,"Friday, March 22",1,https://videos.nba.com/nba/pbp/media/2019/03/22/0021801082/55/8638b232-0c60-0aa7-70ff-530c98be543c_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:2 Def:2),OREB,DEN @ NYK,DEN,NYK,"Friday, March 22",1,https://videos.nba.com/nba/pbp/media/2019/03/22/0021801082/115/0e6418b4-b0dd-bea4-cf18-fb11ea895c35_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:3 Def:6),OREB,DEN @ NYK,DEN,NYK,"Friday, March 22",2,https://videos.nba.com/nba/pbp/media/2019/03/22/0021801082/311/abfaae25-d64e-fae7-ec78-b6629b4c7993_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:4 Def:10),OREB,DEN @ NYK,DEN,NYK,"Friday, March 22",3,https://videos.nba.com/nba/pbp/media/2019/03/22/0021801082/356/b6e9fcac-f0c9-3c26-5caf-23ed19e41f1a_1280x720.mp4
2018-19,32,Nikola Jokić,Jokic REBOUND (Off:1 Def:1),OREB,DEN @ IND,DEN,IND,"Sunday, March 24",1,https://videos.nba.com/nba/pbp/media/2019/03/24/0021801097/59/43ef54f6-8523-e3c7-3695-3fa70920c3ea_1280x720.mp4
